rid,aircraft,airport,model,wildlife_struck,impact,flight_date,damage,airline,origin,flight_phase,remains_collected_flag,Remarks,wildlife_size,sky_conditions,species,pilot_warned_flag,altitude_ft,heavy_flag
211262,Airplane,WASHINGTON DULLES INTL ARPT,B-737-500,1,None,7/31/2001 0:00,Caused damage,UNITED AIRLINES,DC,Approach,TRUE,"ID BY SMITHSONIAN FAA 128. LH OIL COOLER PLUGGED WITH REMAINS OF INGESTED BIRD. CLEANED FAN COWL, BLADES, STATOR BLADES AND FAN CORE. BORESCOPED #1 ENG. (TWR REPTD #2 ENG AND THAT A/C WAS TAKEN OUT OF SERVICE TO CHANGE THE ENG). REPLACED ENTIRE SET OF FAN",Large,No Cloud,Canada goose,N,100,Yes
206080,Airplane,CHERRY CAPITAL ARPT,C-150,1,None,8/1/2001 0:00,No damage,BUSINESS,Michigan,Landing Roll,FALSE,"LANDING FLARE. BIRD REPTD AS CHICKADEE, ASSUME NORTHERN FROM LOCATION.",Small,Some Cloud,Black-capped chickadee,N,0,No
206688,Airplane,COLUMBIA METRO,CL-RJ100/200,1,None,8/1/2001 0:00,No damage,ATLANTIC COAST AIRLINES,South Carolina,Approach,FALSE,,Small,Some Cloud,Unknown bird - small,N,800,No
205175,Airplane,PANAMA CITY - BAY COUNTY INTL,SAAB-340,1,Other,8/1/2001 0:00,No damage,PINNACLE,Florida,Landing Roll,FALSE,"NO DMG, BUT A/C WAS FERRIED BACK TO MEM",Medium,Some Cloud,Unknown bird - medium,Y,0,No
208041,Airplane,LONG ISLAND MAC ARTHUR,SAAB-340,1,Aborted Take-off,8/1/2001 0:00,No damage,AMERICAN EAGLE AIRLINES,New York,Take-off run,FALSE,INGESTION REPTD BY PILOT. A/C WILL BE INSPCTD FOR DMG.,Small,Some Cloud,European starling,Y,0,No
212693,Airplane,ERIE INTL,C-150,1,Precautionary Landing,8/1/2001 0:00,No damage,PRIVATELY OWNED,Pennsylvania,Climb,FALSE,NO DMG.,Small,No Cloud,European starling,N,400,No
239874,Airplane,PHOENIX SKY HARBOR,A-340,1,None,8/1/2001 0:00,No damage,LUFTHANSA,Arizona,Climb,FALSE,,Medium,No Cloud,Unknown bird - medium,N,50,No
213723,Airplane,BUSH FLD,ATR-72,1,None,8/2/2001 0:00,No damage,ATLANTIC SOUTHEAST,Georgia,Landing Roll,FALSE,,Small,No Cloud,Unknown bird - small,N,0,No
208052,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,GULFAERO III,1,None,8/2/2001 0:00,No damage,BUSINESS,North Carolina,Approach,FALSE,,Small,No Cloud,Unknown bird - small,N,"1,000",No
209331,Airplane,LAMBERT-ST LOUIS INTL,EMB-145,1,None,8/2/2001 0:00,No damage,CHAUTAUQUA AIRLINES,Missouri,Approach,FALSE,ATIS WARNING. FLT 7637,Small,Some Cloud,Mourning dove,Y,50,No
206294,Airplane,PORTLAND INTL (OR),DHC8 DASH 8,1,None,8/2/2001 0:00,No damage,HORIZON AIR,Oregon,Landing Roll,FALSE,FLT 58. NO DMG REPTD. INJURED BIRD REMOVED FROM RWY. NO DMG TO A/C.,Large,Overcast,Great blue heron,Y,0,No
211825,Airplane,HARRISBURG INTL,BE-1900,1,None,8/2/2001 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Pennsylvania,Approach,FALSE,SHORT FINAL. NO DMG. ARPT NOTIFIED. FLT 3434.,Medium,No Cloud,Unknown bird - medium,N,300,No
211977,Airplane,TRI-CITIES REGIONAL TN/VA ARPT,ATR-72,1,None,8/2/2001 0:00,No damage,ATLANTIC SOUTHEAST,Tennessee,Take-off run,FALSE,FLT 105,Small,Some Cloud,Unknown bird - small,N,0,No
207449,Airplane,CINCINNATI MUNI ARPT-LUNKEN FIELD,GULFAERO IV,1,None,8/3/2001 0:00,No damage,BUSINESS,Ohio,Take-off run,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,No
208256,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-83,1,None,8/3/2001 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,FALSE,ALL EXTERIOR LIGHTS WERE ON.,Small,No Cloud,Unknown bird - small,N,250,No
206905,Airplane,FORT WAYNE INTL,B-737-200,1,None,8/3/2001 0:00,No damage,AMERISTAR JET CHARTER,Indiana,Landing Roll,FALSE,NO DMG. WARNING IN ARPT FACILITY DIRECTORY.,Medium,Some Cloud,Unknown bird - medium,Y,0,Yes
208291,Airplane,MANCHESTER AIRPORT,B-727-200,1,None,8/3/2001 0:00,No damage,UNITED AIRLINES,New Hampshire,Take-off run,FALSE,BIRD HIT FUSELAGE ABOVE WINDSHLD AT CENTERLINE. INSPN. NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,No
207828,Airplane,THEODORE FRANCIS GREEN STATE,B-737-300,1,None,8/3/2001 0:00,No damage,SOUTHWEST AIRLINES,Rhode Island,Landing Roll,FALSE,FOUND BIRD IN GRASS NEXT TO RWY. FLT 400,Small,Some Cloud,Mourning dove,N,0,Yes
210791,Airplane,TIANJIN (CHINA),B-727-200,1,None,8/3/2001 0:00,No damage,AMERICAN AIRLINES,N/A,Approach,FALSE,NO DMG. ATIS WARNING.,Small,No Cloud,Unknown bird - small,Y,800,No
209236,Airplane,PORT COLUMBUS INTL,BA-41 JETSTR,1,None,8/4/2001 0:00,No damage,ATLANTIC COAST AIRLINES,Ohio,Take-off run,FALSE,PART STRUCK NOT REPTD.,Medium,No Cloud,Unknown bird - medium,N,0,No
208202,Airplane,FORT WAYNE INTL,DORNIER 328,1,None,8/4/2001 0:00,No damage,AIR WISCONSIN AIRLINES,Indiana,Landing Roll,FALSE,LDG FLARE.,Medium,No Cloud,Unknown bird - medium,N,0,No
207834,Airplane,LAMBERT-ST LOUIS INTL,MD-82,1,None,8/4/2001 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Take-off run,FALSE,NO REMAINS OR DMG. ATIS WARNING.,Small,Some Cloud,American kestrel,Y,0,No
209840,Airplane,MEACHAM FT WORTH,C-152,1,Precautionary Landing,8/4/2001 0:00,No damage,BUSINESS,Texas,Landing Roll,FALSE,A/C WAS DOING TOUCH AND GO'S. NO DMG.,Medium,No Cloud,Unknown bird - medium,Y,0,No
209737,Airplane,PHILADELPHIA INTL,B-737-300,1,None,8/5/2001 0:00,No damage,US AIRWAYS*,Pennsylvania,Landing Roll,FALSE,ROBIN SIZED BIRD WAS INGESTED INTO COMPRESSOR. BORESCOPE. NO DMG.,Medium,No Cloud,Unknown bird - medium,Y,0,Yes
206026,Airplane,MEMPHIS INTL,DC-10,1,None,8/5/2001 0:00,No damage,FEDEX EXPRESS,Tennessee,Climb,FALSE,,Small,No Cloud,Unknown bird - small,N,"2,700",No
208412,Airplane,HARRISBURG INTL,DC-9-30,1,None,8/6/2001 0:00,No damage,ABX AIR,Pennsylvania,Take-off run,FALSE,POSSILBE BIRD STRIKE ON LHS RADOME OR FUSELAGE DURING T/O. INSPN. NO EVIDENCE OF STRIKE FOUND.,Small,No Cloud,Unknown bird - small,N,0,No
209691,Airplane,WACO REGIONAL ARPT,DA-20 FALCON,1,None,8/6/2001 0:00,No damage,BUSINESS,Texas,Approach,FALSE,,Small,Some Cloud,Unknown bird - small,N,200,No
212078,Airplane,BENITO JUAREZ INTL,B-757-200,1,None,8/6/2001 0:00,No damage,AMERICAN AIRLINES,N/A,Take-off run,FALSE,AT ROTATION. NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,Yes
206750,Airplane,WESTCHESTER COUNTY ARPT,DC-9-30,1,None,8/6/2001 0:00,No damage,NORTHWEST AIRLINES,New York,Approach,FALSE,"FLT 1152. LOW LYING MIST AT ARPT. REDUCED VIZ TO BASIC VFR. NO DMG. REPTS DIFFER AS TO SPECIES, CROW AND STARLING & SPARROW-LIKE BIRD REPTD. BIRD HIT LWR RHS OF CAPT'S WINDSCREEN. NO DMG.",Large,No Cloud,Unknown bird - large,Y,100,No
205433,Airplane,KENT STATE UNIVERSITY,C-152,1,None,8/6/2001 0:00,No damage,BUSINESS,Ohio,Climb,FALSE,SAW BIRD VERY CLOSE TO L WING 30 SECS AFTER T/O. NOT SURE IF WE MADE CONTACT. FOUND BLOOD AND FEATHERS ON LF WING/LDG LITE. CLEANED AND ROTATED LITE BACK INTO PLACE.,Medium,Some Cloud,Unknown bird - medium,Y,400,No
210323,Airplane,LAMBERT-ST LOUIS INTL,MD-83,1,None,8/7/2001 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Take-off run,FALSE,ATIS WARNING. DATA ENTRY NOTE: MAY BE JULY 8,Small,No Cloud,American kestrel,Y,0,No
211895,Airplane,CORTEZ MUNICIPAL ARPT,BE-1900,1,None,8/7/2001 0:00,No damage,GREAT LAKES AIRLINES,Colorado,Approach,FALSE,,Small,Overcast,Unknown bird - small,N,"1,500",No
209823,Airplane,MINNEAPOLIS-ST PAUL INTL,SAAB-340,1,None,8/7/2001 0:00,No damage,MESABA AIRLINES,Minnesota,Take-off run,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,No
209077,Airplane,MINNEAPOLIS-ST PAUL INTL,B-727,1,None,8/7/2001 0:00,No damage,KITTY HAWK AIRWAYS,Minnesota,Landing Roll,FALSE,GULL OR PIGEONS,Medium,No Cloud,Unknown bird - medium,N,0,No
211948,Airplane,PORTLAND INTL (OR),B-737-300,1,None,8/7/2001 0:00,No damage,UNITED AIRLINES,Oregon,Landing Roll,FALSE,INGESTION INTO CORE. NO DMG. BORESCOPED.,Small,No Cloud,American kestrel,Y,0,Yes
211896,Airplane,DALLAS/FORT WORTH INTL ARPT,B-737-300,1,None,8/8/2001 0:00,No damage,FRONTIER AIRLINES,Texas,Approach,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,N,"3,000",Yes
211640,Airplane,TWEED-NEW HAVEN ARPT,PA-32,1,None,8/8/2001 0:00,Caused damage,BUSINESS,Connecticut,Landing Roll,FALSE,PILOT FOUND SML FUEL LEAK,Large,Some Cloud,Osprey,N,0,No
202629,Airplane,ATLANTIC CITY INTL,PA-28,1,Precautionary Landing,8/8/2001 0:00,Caused damage,PRIVATELY OWNED,New Jersey,Approach,FALSE,"FLOCK OF GEESE. LRG DENT L WING. (DATA ENTRY NOTE: REPTD AS GOOSE, ASSUME CANADA GOOSE FROM DATE AND LOCATION)",Large,No Cloud,Canada goose,N,"1,200",No
210263,Airplane,ORLANDO INTL,B-737-200,1,None,8/8/2001 0:00,No damage,SOUTHWEST AIRLINES,Florida,Landing Roll,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,Yes
207135,Airplane,THE EASTERN IOWA ARPT,B-727-200,1,None,8/8/2001 0:00,No damage,FEDEX EXPRESS,Iowa,Approach,FALSE,,Small,Some Cloud,Unknown bird - small,N,"1,000",No
211182,Airplane,BALTIMORE WASH INTL,A-320,1,None,8/9/2001 0:00,No damage,AMERICA WEST AIRLINES,Maryland,Climb,FALSE,,Small,Some Cloud,Unknown bird - small,Y,"1,100",No
212107,Airplane,ROANOKE REGIONAL,BE-58  BARON,1,None,8/9/2001 0:00,No damage,BUSINESS,Virginia,Approach,FALSE,,Small,No Cloud,Unknown bird - small,N,4,No
203277,Airplane,TAMPA INTL,B-737-300,1,None,8/9/2001 0:00,No damage,US AIRWAYS*,Florida,Take-off run,FALSE,ON ROTATION BIRD HIT FUESLAG JUST ABOVE CAPT'S WINDOW. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,Yes
5958,Airplane,BARKSDALE AIR FORCE BASE ARPT,T-38A,1,Precautionary Landing,8/9/2001 0:00,No damage,MILITARY,Louisiana,Climb,TRUE,,Small,No Cloud,American robin,Y,450,No
210499,Airplane,DES MOINES INTL,GULFAERO IV,1,None,8/10/2001 0:00,No damage,EXECUTIVE JET AVIATION,Iowa,Climb,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,200,No
206415,Airplane,JAMES M COX DAYTON INTL,B-737-300,1,None,8/10/2001 0:00,No damage,US AIRWAYS*,Ohio,Take-off run,FALSE,,Small,Overcast,Unknown bird - small,N,0,Yes
209464,Airplane,PHOENIX-MESA GATEWAY,C-500,1,Precautionary Landing,8/10/2001 0:00,No damage,BUSINESS,Arizona,Approach,FALSE,"NO CARCASSES FOUND. NO DMG. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",Small,Overcast,Mourning dove,N,20,No
211255,Airplane,UNIV OF ILLINOIS -WILLARD ARPT,EMB-145,1,None,8/10/2001 0:00,No damage,AMERICAN EAGLE AIRLINES,Illinois,Take-off run,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 1. FLT 374",Small,Some Cloud,Unknown bird - small,N,0,No
210204,Airplane,SOUTHWEST FLORIDA INTL ARPT,B-737-200,1,Precautionary Landing,8/10/2001 0:00,No damage,DELTA AIR LINES,Florida,Climb,FALSE,"HIT CAPT'S WINDSHLD. RETD FOR INSPN. NO DMG. ARPT OPS FOUND DEAD BLK VULTURE ON RWY AT 11,3000FT MARKER",Large,No Cloud,Black vulture,Y,300,Yes
212269,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,CL-RJ100/200,1,None,8/10/2001 0:00,No damage,AIR WISCONSIN AIRLINES,Alabama,Approach,FALSE,ATIS WARNING. FLT FLT 571,Small,Overcast,Unknown bird - small,Y,200,No
211293,Airplane,ABRAHAM LINCOLN CAPITAL ARPT,C-340,1,None,8/10/2001 0:00,No damage,BUSINESS,Illinois,Climb,FALSE,,Small,Some Cloud,Unknown bird - small,N,"6,800",No
209291,Airplane,BALTIMORE WASH INTL,B-737-700,1,None,8/10/2001 0:00,No damage,SOUTHEAST AIRLINES,Maryland,Take-off run,FALSE,NO DMG. BIRD WAS BLACK.,Medium,No Cloud,Unknown bird - medium,N,0,Yes
206433,Airplane,TETERBORO AIRPORT,LEARJET-35,1,None,8/11/2001 0:00,No damage,BUSINESS,New Jersey,Take-off run,FALSE,NO PROBLEMS REPTD BY PILOT. CONTD FLT. BIRD WARNING IN ARPT FACILITY DIRECTORY.,Small,Overcast,Rock pigeon,Y,0,No
208432,Airplane,FORT WAYNE INTL,CL-RJ100/200,1,None,8/11/2001 0:00,No damage,COMAIR AIRLINES,Indiana,Approach,FALSE,NO DMG. FLT 763,Medium,Some Cloud,Unknown bird - medium,N,300,No
209867,Airplane,BLUE GRASS ARPT,SAAB-340,1,None,8/11/2001 0:00,No damage,CHAUTAUQUA AIRLINES,Kentucky,Take-off run,FALSE,ARPT OPS PICKED UP CARCASS. FLT 7511,Small,Some Cloud,Barn swallow,N,0,No
208452,Airplane,ERIE INTL,DC-9-30,1,None,8/11/2001 0:00,No damage,US AIRWAYS*,Pennsylvania,Take-off run,FALSE,,Small,No Cloud,Unknown bird - small,N,0,No
209388,Airplane,LAGUARDIA NY,MD-82,1,None,8/11/2001 0:00,No damage,AMERICAN AIRLINES,New York,Climb,FALSE,NO APPARENT DMG.,Small,Overcast,Unknown bird - small,N,200,No
209181,Airplane,BENITO JUAREZ INTL,MD-82,1,None,8/11/2001 0:00,No damage,AMERICAN AIRLINES,N/A,Take-off run,FALSE,NO DMG.,Small,Overcast,Unknown bird - small,N,0,No
208177,Airplane,SYRACUSE HANCOCK INTL,MD-82,1,None,8/11/2001 0:00,No damage,AMERICAN AIRLINES,New York,Approach,FALSE,,Medium,No Cloud,Unknown bird - medium,N,"2,500",No
208686,Airplane,LOUISVILLE INTL ARPT,B-727,1,None,8/12/2001 0:00,No damage,DELTA AIR LINES,Kentucky,Take-off run,FALSE,"FLT 2183. REPTD AS MEADOWLARK, ASSUME EASTERN.",Small,Some Cloud,Eastern meadowlark,Y,0,No
201658,Airplane,GREATER PITTSBURGH,B-737-300,1,None,8/12/2001 0:00,No damage,US AIRWAYS*,Pennsylvania,Approach,FALSE,ATIS WARNING.FLT 1635,Small,Some Cloud,Unknown bird - small,Y,15,Yes
208017,Airplane,KANSAS CITY INTL,B-737-700,1,None,8/12/2001 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Approach,TRUE,NO DMG. PILOT REPTD TO TWR TO BE SURE DEBRIS WAS REMOVED FROM RWY FLT 294. ID BY SMITHSONIAN. FAA133,Small,No Cloud,Western meadowlark,Y,15,Yes
205195,Airplane,ROANOKE REGIONAL,DHC8 DASH 8,1,None,8/13/2001 0:00,No damage,ALLEGHENYAIRLINES,Virginia,Landing Roll,FALSE,"# STRUCK NOT REPTD, ASSUME 1.",Small,Some Cloud,Unknown bird - small,N,0,No
210191,Airplane,WESTCHESTER COUNTY ARPT,FOKKER F100,1,None,8/13/2001 0:00,No damage,AMERICAN AIRLINES,New York,Approach,FALSE,NO DMG. BIRD HIT COCKPIT AREA AFT OF RADOME BELOW RT SLIDING WINDOW.,Small,Overcast,Unknown bird - small,N,"1,000",No
213712,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,CL-RJ100/200,1,None,8/13/2001 0:00,No damage,ATLANTIC COAST AIRLINES,Kentucky,Climb,FALSE,ID BY WS BIOL,Small,No Cloud,Eastern meadowlark,Y,50,No
205676,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,MD-80,1,None,8/13/2001 0:00,No damage,DELTA AIR LINES,Kentucky,Take-off run,FALSE,ID BY WS BIOL. FLT 1864,Small,No Cloud,Eastern meadowlark,Y,0,No
208217,Airplane,CINCINNATI MUNI ARPT-LUNKEN FIELD,DA-50 FALCON,1,None,8/13/2001 0:00,No damage,BUSINESS,Ohio,Take-off run,FALSE,,Small,No Cloud,Purple martin,N,0,No
212191,Airplane,WILLOW RUN ARPT,LEARJET-25,1,None,8/13/2001 0:00,No damage,USA JET AIRLINES,Michigan,Approach,FALSE,HIT DEFROSTR AND THEN WINDSHLD. NO DMG.,Small,No Cloud,European starling,Y,150,No
210435,Airplane,BURKE LAKEFRONT,LEARJET-55,1,None,8/13/2001 0:00,No damage,BUSINESS,Ohio,Landing Roll,FALSE,FLOCK WAS BEING CHASED BY AMERICAN KESTRAL AND FLEW IN FRONT OF A/C WHILE TAXIING INTO FBO RAMP. 1 HIT WINDSHLD. NO DMG.,Small,Some Cloud,European starling,Y,0,No
203681,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,B-737,1,None,8/13/2001 0:00,No damage,DELTA AIR LINES,Kentucky,Approach,FALSE,FLT 754,Small,No Cloud,Unknown bird - small,Y,"2,100",Yes
206428,Airplane,CHICAGO MIDWAY INTL ARPT,B-727,1,None,8/14/2001 0:00,No damage,ATA AIRLINES,Illinois,Approach,FALSE,,Small,No Cloud,Unknown bird - small,N,"1,000",No
212209,Airplane,DALLAS/FORT WORTH INTL ARPT,MD-80,1,None,8/14/2001 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,FALSE,"SML BLACK BIRDS. STARLING FOUND ON RWY (FROM CURT KUEHNER, WILDLIFE BIOL)",Small,No Cloud,European starling,Y,10,No
211458,Airplane,GEORGE BUSH INTERCONTINENTAL,FOKKER F100,1,None,8/14/2001 0:00,No damage,AMERICAN AIRLINES,Texas,Climb,FALSE,,Small,Some Cloud,Unknown bird - small,N,"4,000",No
206573,Airplane,GREATER PITTSBURGH,DORNIER 328,1,None,8/14/2001 0:00,No damage,PSA AIRLINES,Pennsylvania,Descent,FALSE,"# HIT NOT REPTD, ASSUME 1. SML BLACK BIRD.",Small,No Cloud,Unknown bird - small,N,"4,200",No
200074,Airplane,LAMBERT-ST LOUIS INTL,MD-83,1,None,8/15/2001 0:00,No damage,TRANS WORLD AIRLINES,Missouri,Approach,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,Y,100,No
7239,Airplane,BARKSDALE AIR FORCE BASE ARPT,B-52H,1,Precautionary Landing,8/15/2001 0:00,No damage,MILITARY,Louisiana,Take-off run,FALSE,,Medium,No Cloud,Unknown bird or bat,Y,60,No
7237,Airplane,SHEPPARD AIR FORCE BASE,AT-38B,1,None,8/15/2001 0:00,No damage,MILITARY,Texas,Climb,TRUE,,Small,Some Cloud,Killdeer,Y,0,No
209673,Airplane,PENSACOLA REGIONAL,PA-44 SEMINOLE,1,Precautionary Landing,8/16/2001 0:00,No damage,BUSINESS,Florida,Climb,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,50,No
207858,Airplane,ATLANTA INTL,B-757-200,1,None,8/16/2001 0:00,No damage,DELTA AIR LINES,Georgia,Landing Roll,FALSE,PILOT REPTD NO APPARENT DMG AND THAT MAINT WOULD FURTHER INSPCT.,Medium,Overcast,Unknown bird - medium,N,0,Yes
206669,Airplane,NASHVILLE INTL,FOKKER F100,1,None,8/16/2001 0:00,No damage,AMERICAN AIRLINES,Tennessee,Take-off run,FALSE,FLT1174,Small,Overcast,Unknown bird - small,Y,0,No
205602,Airplane,PIEDMONT TRIAD INTL,CL-RJ100/200,1,None,8/16/2001 0:00,No damage,COMAIR AIRLINES,North Carolina,Descent,FALSE,NO DMG.,Medium,Some Cloud,Unknown bird - medium,N,"5,000",No
208294,Airplane,AIRBORNE AIRPARK,DC-8-61,1,None,8/16/2001 0:00,No damage,ABX AIR,Ohio,Approach,FALSE,"INSP. CLEAND. NO DMG. FOUND IMPACT 16"" ABOVE #4CTC ACCESS DOOR.",Small,No Cloud,Unknown bird - small,N,"2,500",No
212360,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,HAWKER 800,1,None,8/16/2001 0:00,No damage,BUSINESS,Kentucky,Landing Roll,FALSE,BIRD HIT RT WINDOW.  ID BY WS BIOL,Small,Some Cloud,Barn swallow,Y,0,No
210160,Airplane,MANCHESTER AIRPORT,B-737-200,1,None,8/16/2001 0:00,No damage,US AIRWAYS*,New Hampshire,Landing Roll,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 1, SAME AS #3 SEEN.",Medium,No Cloud,Unknown bird - medium,N,0,Yes
210288,Airplane,NORFOLK INTL,DHC8 DASH 8,1,None,8/16/2001 0:00,No damage,PIEDMONT AIRLINES,Virginia,Approach,FALSE,NO DMG. BIRD BOUNCED OFF WINDSHLD. HAPPENED TO QUICK TO SEE WHAT TYPE OF BIRD.,Small,Some Cloud,Unknown bird - small,N,400,No
210412,Airplane,DALLAS/FORT WORTH INTL ARPT,FOKKER F100,1,None,8/16/2001 0:00,No damage,AMERICAN AIRLINES,Texas,Climb,FALSE,,Small,No Cloud,Unknown bird - small,N,"6,000",No
210196,Airplane,GREATER PITTSBURGH,EMB-145,1,None,8/17/2001 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Pennsylvania,Landing Roll,FALSE,MAY BE A PIGEON,Small,No Cloud,Unknown bird - small,N,0,No
208874,Airplane,PENSACOLA REGIONAL,MD-88,1,None,8/17/2001 0:00,No damage,DELTA AIR LINES,Florida,Approach,FALSE,NO DMG. SML BIRD FLASHED INT VEIW FROM UNDER THE NOSE AND DISAPPEARED. THEN A THUMP WAS HEARD FROM THE NOSE UNDER THE PILOTS FEET. FLT ATTENDANT ALSO CONFIRMED HEARING THUMP.,Small,Some Cloud,Unknown bird - small,N,150,No
208132,Airplane,SANTA BARBARA MUNICIPAL,B-737-300,1,None,8/17/2001 0:00,No damage,UNITED AIRLINES,California,Take-off run,FALSE,"CREW DID NOT FEEL THE STRIKE BUT TWR FOUND DEAD PELICAN AFTER THEY TOOK OFF. INSPN. NO PROBLEMS. ID FROM PATRICK SMITH, WS BIOL.",Large,No Cloud,Brown pelican,N,0,Yes
209313,Airplane,PENSACOLA REGIONAL,C-402,1,None,8/17/2001 0:00,No damage,BUSINESS,Florida,Climb,FALSE,NO DMG.,Medium,Some Cloud,Unknown bird - medium,N,100,No
202722,Airplane,CLEVELAND-HOPKINS INTL ARPT,BE-1900,1,None,8/17/2001 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Ohio,Approach,FALSE,HIT OIL COOLER INLET. NO DMG. SHORT FINAL. ATIS WARNING. INGESTION.,Small,No Cloud,Unknown bird - small,Y,100,No
208911,Airplane,LOGAN INTL,SAAB-340,1,None,8/17/2001 0:00,No damage,AMERICAN EAGLE AIRLINES,Massachusetts,Approach,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,Y,"1,000",No
213618,Airplane,LAURENCE G HANSCOM,DA-900,1,None,8/17/2001 0:00,No damage,BUSINESS,Massachusetts,Landing Roll,FALSE,NO DMG.,Small,Overcast,European starling,Y,0,No
210895,Airplane,PORT COLUMBUS INTL,CL-RJ100/200,1,None,8/17/2001 0:00,No damage,MESA AIRLINES,Ohio,Landing Roll,FALSE,,Small,Some Cloud,Mourning dove,Y,0,No
206866,Airplane,CHICAGO O'HARE INTL ARPT,MD-82,1,None,8/17/2001 0:00,No damage,AMERICAN AIRLINES,Illinois,Approach,FALSE,ATIS WARNING. NO DM.G,Small,No Cloud,Unknown bird - small,Y,"3,000",No
213520,Airplane,CHICAGO O'HARE INTL ARPT,MD-82,1,None,8/17/2001 0:00,No damage,AMERICAN AIRLINES,Illinois,Take-off run,FALSE,ATIS WARNING. BIRD SPLATTERED F/O WINDSHLD. TOP CENTER.,Small,No Cloud,Unknown bird - small,Y,0,No
204271,Airplane,CINCINNATI MUNI ARPT-LUNKEN FIELD,BA-125-800,1,None,8/18/2001 0:00,No damage,BUSINESS,Ohio,Take-off run,FALSE,NO DMG. A/C WAS BA 125,Small,Some Cloud,Unknown bird - small,N,0,No
213457,Airplane,HARRISBURG INTL,DHC8 DASH 8,1,None,8/18/2001 0:00,No damage,ALLEGHENYAIRLINES,Pennsylvania,Climb,FALSE,TIMES ON REPTS ARE DIFFERENT BUT MAY BE DUE TO ZULU AND LOCAL TIME BEING REPTD.,Small,No Cloud,Bank swallow,Y,50,No
214309,Airplane,GREATER PITTSBURGH,FOKKER F100,1,None,8/18/2001 0:00,No damage,US AIRWAYS*,Pennsylvania,Climb,FALSE,LHS FUSELAGE ON ROTATION. NO DMG.,Small,Some Cloud,Unknown bird - small,N,20,No
206121,Airplane,SANTA MARIA PUBLIC,EMB-120,1,None,8/18/2001 0:00,No damage,SKYWEST AIRLINES,California,Climb,FALSE,1/2 HOUR OUT OF SERVICE,Medium,Some Cloud,American crow,N,300,No
213672,Airplane,KAHULUI ARPT,B-737,1,None,8/18/2001 0:00,No damage,ALOHA AIRLINES,Hawaii,Approach,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 1. PART STRUCK NOT REPTD.",Medium,Some Cloud,Unknown bird - medium,N,700,Yes
212273,Airplane,PENSACOLA REGIONAL,MD-80,1,None,8/19/2001 0:00,No damage,DELTA AIR LINES,Florida,Approach,FALSE,NO DMG. FLT 615,Small,Overcast,Unknown bird - small,N,100,No
212314,Airplane,ROANOKE REGIONAL,BE-58  BARON,1,None,8/20/2001 0:00,No damage,BUSINESS,Virginia,Take-off run,FALSE,NO DMG. ARPT ISSUED BIRD ADVISORY NOTAM. ROA ATCT PUT BIRD ADVISORY ON ATIS.,Small,No Cloud,Unknown bird - small,N,0,No
208992,Airplane,WASHINGTON DULLES INTL ARPT,B-777-200,1,None,8/20/2001 0:00,No damage,UNITED AIRLINES,DC,Take-off run,FALSE,"CREW REPTD BIRD STRIKE BELOW F/O WINDOW ON T/O CLEANED AND INSPCTD. NO DMG. BIRDS FIRST REPTD AS INCA DOVE, BUT PROBABLY MOURNING DOVE.",Small,Some Cloud,Mourning dove,Y,0,No
214453,Airplane,AKRON-CANTON MUNICIPAL,CL-RJ100/200,1,None,8/20/2001 0:00,No damage,COMAIR AIRLINES,Ohio,Approach,FALSE,SHORT FINAL. INSPN. NO DMG.,Large,Some Cloud,Unknown bird - large,N,200,No
210469,Airplane,CLARK COUNTY REGIONAL ARPT (IN),C-560,1,None,8/20/2001 0:00,No damage,EXECUTIVE JET AVIATION,Indiana,Climb,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,400,No
